marque;modele;prix;annee;kilometrage;energie;nombre chevaux;code postal
Peugeot;208;16990;2020;56969;essence;1008;34200
Peugeot;e-208;16490;2023;22298;essence;50136;Super affaire
Dacia;Sandero;21900;2023;46589;essence;90;69400
Toyota;Yaris Cross;16790;2023;44088;essence;1162;74200
Renault;Clio;19290;2022;69500;Diesel;140;82000
Peugeot;3008;21300;2024;4000;essence;1366;08300
Audi;Q2;38990;2024;5000;essence;351507;44400
Peugeot;308;17890;2023;15983;essence;1808;14000
Renault;Clio;18990;2022;14987;essence;14021;32000
Peugeot;2008;22490;2021;43064;essence;121308;67500
Peugeot;208;36990;2021;104947;essence;1008;13700
Peugeot;e-208;13800;2024;26100;hybride;208136;Bonne affaire
Peugeot;208;24990;2023;38012;essence;1008;60000
Peugeot;3008;53990;2021;122107;essence;1308;31000
Audi;Q3;24489;2024;8000;essence;351507;67210
Peugeot;308 SW;26979;2024;14290;hybride;1308;22100
Peugeot;308 SW;35990;2022;37175;essence;1308;49000
Peugeot;3008;33900;2021;53186;essence;1366;19100
Peugeot;308;29800;2022;7647;essence;1808;26000
Peugeot;e-208;17490;2021;20778;essence;20850136;Bonne affaire
Peugeot;e-2008;19470;2021;48391;essence;2008136;78240
Peugeot;2008;35490;2021;68491;essence;1308;Bonne affaire
Toyota;Yaris Cross;22220;2022;28624;essence;11622;85180
Peugeot;2008;17690;2022;41507;essence;20081308;78130
Peugeot;208;24990;2024;9500;essence;1008;78140
Renault;Megane;21990;2020;47979;essence;115;28630
Peugeot;3008;16990;2025;9500;essence;1308;60880
Peugeot;e-208;8990;2022;56970;essence;50136;50000
Volkswagen;Tiguan;39995;2024;11200;essence;151307;38600
Peugeot;3008;23990;2024;7500;essence;30081308;71000
Dacia;Spring;13290;2024;10000;essence;2020;Super affaire
Peugeot;3008;29990;2021;46969;essence;2258;69140
Audi;Q2;43990;2020;55063;essence;351507;73490
Volkswagen;Tiguan;19990;2025;5000;essence;201507;54520
Peugeot;3008;43990;2024;8041;hybride;1308;44700
Peugeot;3008;28990;2021;48870;essence;2258;62400
Peugeot;3008;19990;2018;84803;essence;1308;89300
Volkswagen;Golf;13990;2025;6000;Diesel;15204506;44700
Peugeot;308;26499;2023;36227;essence;1808;49000
Peugeot;e-208;27400;2022;21357;essence;50136;Bonne affaire
Peugeot;208;36890;2022;41218;essence;1008;76000
Peugeot;e-208;18990;2021;39865;essence;208136;56000
Renault;Captur;23990;2023;14347;essence;145;Super affaire
Dacia;Spring;26900;2020;41738;essence;;67500
Volkswagen;T-Roc;26790;2024;50;essence;151507;83400
Volkswagen;T-Roc;19990;2021;30605;essence;151507;Bonne affaire
Peugeot;3008;21990;2024;8717;essence;1366;83100
Peugeot;3008;21490;2023;25831;essence;43008;40600
Peugeot;3008;21500;2022;22792;essence;121308;59410
Peugeot;2008;25980;2024;8500;essence;1308;35133
Renault;Captur;37990;2021;52972;Diesel;14521;10200
Peugeot;e-208;34890;2024;13933;essence;208136;67700
Peugeot;3008;21990;2024;8717;essence;1366;83100
Peugeot;3008;21490;2023;25831;essence;43008;40600
Peugeot;3008;21500;2022;22792;essence;121308;59410
Peugeot;2008;25980;2024;8500;essence;1308;35133
Renault;Captur;37990;2021;52972;Diesel;14521;10200
Peugeot;e-208;34890;2024;13933;essence;208136;67700
Renault;Clio;15990;2020;71831;hybride;140;13400
Volkswagen;Tiguan;56970;2020;74329;Diesel;152726;28630
Volkswagen;Polo;22990;2020;55205;essence;10957;59650
Peugeot;308;25490;2023;14787;Diesel;1808;92240
Renault;Arkana;10990;2024;6000;essence;14522;76000
Peugeot;e-208;18990;2024;13863;essence;20850136;Bonne affaire
Peugeot;208;20990;2024;12714;essence;1006;92100
Peugeot;3008;37900;2025;7000;essence;1308;49000
Peugeot;208;22990;2021;46092;essence;1006;93600
Peugeot;3008;22989;2022;53214;essence;121306;22000
Volkswagen;T-Roc;32990;2024;13691;essence;1521507;14100
Renault;Arkana;20990;2022;43275;essence;140;52200
Renault;Captur;17390;2021;59366;essence;160;22100
Peugeot;3008;32351;2021;27345;essence;1308;75015
Renault;Captur;38300;2022;42046;essence;160;13200
Peugeot;e-208;19786;2020;23520;essence;50136;Super affaire
Citroën;C3;22800;2023;5967;essence;1106;92000
Peugeot;3008;21790;2022;74087;Diesel;151308;71000
Peugeot;308;32990;2023;19549;essence;1808;50110
Volkswagen;Tiguan;24590;2022;27443;essence;142456;74200
Peugeot;3008;37990;2021;90439;essence;43008;63170
Peugeot;e-208;23990;2022;46037;essence;208136;67700
Citroën;C3;16990;2023;10000;essence;31106;64000
Toyota;Yaris;19900;2021;41720;essence;116;38170
Peugeot;3008;43990;2024;9721;essence;13665;40700
Peugeot;208;15690;2022;62450;essence;1008;69400
Volkswagen;Golf;20990;2023;15263;essence;1521507;54510
Volkswagen;Golf;20998;2023;14977;essence;201167;73490
Renault;Clio;34989;2021;20447;essence;140;64200
Citroën;C3;10990;2021;69917;essence;1106;35510
Peugeot;308;38290;2017;99671;essence;1308;93500
Audi;Q3;16990;2020;49369;essence;452456;67500
Peugeot;2008;18490;2023;35427;essence;121106;92240
Peugeot;2008;24990;2023;59480;essence;1106;72400
Volkswagen;Tiguan;30990;2022;40890;essence;151507;26000
Peugeot;2008;45470;2021;47852;essence;1308;31400
Audi;Q2;19290;2023;10573;essence;351507;57100
Peugeot;3008;51990;2023;16840;essence;1308;92240
Peugeot;308;27990;2023;13193;essence;1308;14100
Peugeot;e-208;19990;2023;10236;essence;50136;31400
Volkswagen;Polo;47700;2025;5001;essence;10957;75013
Peugeot;208;40990;2023;22000;essence;121008;67800
Peugeot;308;19390;2024;8428;hybride;1808;83100
Renault;Arkana;45500;2021;43443;essence;14523;75014
Renault;Captur;21990;2022;49250;essence;145;84300
Volkswagen;Tiguan;20489;2024;7959;essence;152046;34980
Peugeot;3008;18490;2023;29012;essence;1308;13008
Volkswagen;Polo;23990;2022;24764;essence;10957;31100
Peugeot;208;25990;2024;9490;essence;1006;50000
Audi;Q3;40900;2024;18000;essence;452456;74100
Mercedes-Benz;GLA;47980;2020;50014;hybride;250;67590
Audi;Q3;33990;2024;8301;essence;452456;93400
Peugeot;308;26995;2022;67759;Diesel;1366;89000
Renault;Clio;26390;2023;49541;essence;1452;32300
Mercedes-Benz;Classe A;30890;2021;52631;essence;25016010288;18230
Renault;Captur;59290;2020;61707;essence;160;64100
Volkswagen;Tiguan;24750;2021;33630;essence;152046;31100
Mercedes-Benz;Classe C;22890;2024;14114;essence;300;67800
Renault;Captur;22499;2023;19003;essence;145;33520
Mercedes-Benz;Classe A;24200;2022;61186;essence;200714163;88000
Peugeot;208;33990;2023;10314;essence;1008;33310
Renault;Arkana;27900;2024;25900;Diesel;14022;33140
Audi;Q3;57770;2024;13418;essence;351507;38920
Peugeot;2008;24990;2023;27555;Diesel;1308;56000
Citroën;C3;28990;2021;61354;essence;113;61000
Peugeot;3008;31599;2018;138057;Diesel;161206;44700
Volkswagen;Golf;23400;2022;101523;Diesel;151307;33500
Renault;Arkana;38990;2021;58424;essence;14022;35200
Volkswagen;Polo;29760;2020;45576;essence;10957;35510
Dacia;Spring;18990;2021;22579;essence;;Bonne affaire
Peugeot;3008;22990;2024;11000;essence;1308;78190
Volkswagen;T-Roc Cabriolet;46500;2024;10;essence;1521507;73100
Peugeot;3008;36900;2020;62098;essence;43008;59160
Citroën;C4;21990;2022;40213;essence;136100;Bonne affaire
Peugeot;2008;25490;2023;43958;essence;121308;95340
Mercedes-Benz;GLA;22990;2021;47412;essence;250;62218
Volkswagen;T-Roc Cabriolet;46500;2024;10;essence;1521507;73100
Peugeot;3008;36900;2020;62098;essence;43008;59160
Citroën;C4;21990;2022;40213;essence;136100;Bonne affaire
Peugeot;2008;25490;2023;43958;essence;121308;95340
Mercedes-Benz;GLA;22990;2021;47412;essence;250;62218
Peugeot;3008;22480;2021;59874;essence;2258;59187
Toyota;Yaris;26000;2024;3937;essence;116;31100
Peugeot;3008;31899;2025;5000;essence;121308;62750
Peugeot;e-2008;52980;2023;18615;essence;2008136;62700
Peugeot;2008;22980;2018;82515;essence;1308;50110
Peugeot;e-2008;24990;2021;74803;essence;2008136;Super affaire
Mercedes-Benz;Classe A;16290;2022;95670;Diesel;1801168;78200
Peugeot;3008;18059;2023;12443;essence;2258;33700
Volkswagen;Tiguan;58599;2025;8000;Diesel;201507;74100
Dacia;Duster;27480;2024;14634;essence;14042;45770
Peugeot;e-2008;19790;2021;95785;essence;136;Bonne affaire
Peugeot;3008;30990;2024;5000;essence;2258;35133
Volkswagen;Polo;20690;2025;5000;essence;10957;62100
Audi;Q3;27490;2020;99880;Diesel;351507;80100
Renault;Clio;18990;2021;57402;essence;140;31400
Audi;Q2;28990;2023;15408;essence;351507;33700
Peugeot;208;22990;2022;5200;Diesel;1008;33110
Renault;Clio;25290;2023;17287;hybride;145;64000
Peugeot;2008;37435;2021;63228;essence;1308;80000
Peugeot;3008;20990;2022;67036;essence;2258;93500
Peugeot;3008;31990;2022;25842;essence;2258;59650
Peugeot;308;19980;2019;27583;essence;1808;22000
Renault;Arkana;33790;2021;20001;essence;14523;92000
Peugeot;3008;11990;2021;87192;essence;1308;69400
Peugeot;308;19290;2023;24250;essence;1308;35000
Peugeot;2008;19990;2022;22413;essence;1308;31200
Peugeot;3008;23478;2024;61;essence;2258;93600
Peugeot;2008;30490;2021;125927;Diesel;1308;76120
Peugeot;208;39989;2024;27285;essence;1006;60400
Peugeot;e-208;34990;2023;28493;Diesel;50136;Super affaire
Toyota;Yaris Cross;49490;2022;47640;essence;1162;31100
Volkswagen;Tiguan;16290;2020;67323;essence;201507;59640
Peugeot;2008;45990;2021;53000;essence;1308;78180
Peugeot;2008;19290;2022;92674;Diesel;121308;59220
Peugeot;e-3008;36790;2021;60820;hybride;21073;59190
Renault;Clio;31242;2020;72907;Diesel;140;69140
Renault;Arkana;18533;2023;13525;essence;14522;64000
Citroën;C4;37990;2024;10262;essence;1308;11000
Peugeot;e-308;20990;2021;29246;essence;308156;59750
Peugeot;208;54990;2020;100976;essence;121008;62750
Volkswagen;Tiguan;21480;2020;48798;essence;201507;59650
Renault;Captur;13990;2020;68155;essence;14521;78700
Citroën;C3;19490;2024;17751;essence;1106;91300
Peugeot;3008;16750;2020;75342;essence;1308;94340
Volkswagen;T-Roc;45990;2021;25970;essence;151507;59552
Peugeot;e-3008;40900;2024;11956;essence;73210;56850
Peugeot;208;21490;2022;50952;essence;1308;69130
Volkswagen;T-Roc;36990;2024;9900;essence;201507;34070
Mercedes-Benz;Classe A;27590;2019;91761;essence;1801168;33260
Peugeot;e-2008;22990;2020;43852;essence;136;83100
Audi;Q3;48990;2024;22380;Diesel;351507;74100
Peugeot;3008;19990;2023;16946;essence;1366;06110
Peugeot;3008;31499;2022;44961;hybride;1366;83500
Renault;Clio;26000;2020;68593;essence;145;32600
Volkswagen;Tiguan;30690;2021;53207;essence;142456;74600
Peugeot;3008;35990;2022;85749;essence;2258;33700
Peugeot;308;25690;2022;39398;essence;121366;68110
Peugeot;308;18695;2020;60545;essence;2258;80330
Peugeot;2008;19471;2023;20613;essence;1308;06110
Volkswagen;Tiguan;48900;2025;10000;Diesel;151507;62700
Peugeot;e-208;26990;2021;35488;essence;208136;Bonne affaire
Dacia;Duster;16780;2021;96648;essence;15042;32100
Renault;Arkana;20990;2021;108049;Diesel;14022;91170
Peugeot;208;20490;2024;4263;essence;1008;34000
Peugeot;308;21981;2023;27863;essence;1308;11000
Mercedes-Benz;GLA;34790;2022;70514;Diesel;2001508;72300
Peugeot;308;21890;2022;77526;Diesel;3081308;95350
Peugeot;e-208;14990;2022;115475;Diesel;50136;Super affaire
Mercedes-Benz;Classe A;37990;2020;34998;essence;250;93600
Mercedes-Benz;Classe A;60900;2021;68316;essence;2504;68390
Peugeot;3008;89900;2020;58058;essence;1308;78180
Peugeot;e-2008;14990;2024;23100;essence;136;Super affaire
Mercedes-Benz;GLC;45490;2022;38720;essence;30094;69200
Peugeot;e-208;23900;2022;123035;Diesel;50136;13127
Audi;Q3;31990;2020;57111;essence;351507;Bonne affaire
Peugeot;3008;89900;2020;58058;essence;1308;78180
Peugeot;e-2008;14990;2024;23100;essence;136;Super affaire
Mercedes-Benz;GLC;45490;2022;38720;essence;30094;69200
Peugeot;e-208;23900;2022;123035;Diesel;50136;13127
Audi;Q3;31990;2020;57111;essence;351507;Bonne affaire
Peugeot;308;27890;2023;12114;essence;121308;58000
Peugeot;3008;21990;2022;62522;Diesel;1308;93140
Peugeot;2008;17735;2025;1500;Diesel;1308;11000
Peugeot;2008;31599;2025;6000;essence;20081308;71300
Peugeot;3008;41135;2025;100;hybride;43008;31600
Citroën;C4;26910;2023;16167;essence;1308;14000
Peugeot;308;67476;2022;28805;essence;1308;13008
Citroën;C3;32490;2025;8000;essence;1106;34000
Volkswagen;Golf;22460;2022;69634;Diesel;151307;33700
Volkswagen;T-Roc;27450;2023;15348;essence;151507;59640
Volkswagen;T-Roc;15990;2023;29764;essence;151507;33520
Renault;Clio;24990;2025;8000;essence;14021;64100
Peugeot;2008;24290;2021;54014;essence;1308;69140
Peugeot;e-208;45990;2023;21800;essence;20850136;Bonne affaire
Peugeot;3008;10890;2020;49927;essence;1308;78240
Peugeot;308;34990;2024;9000;Diesel;151308;59750
Peugeot;e-308;18590;2024;11903;Diesel;54156;56000
Renault;Arkana;49350;2021;108069;essence;140;21400
Peugeot;308 SW;36390;2021;30900;essence;1308;34500
Peugeot;3008;19480;2025;8000;Diesel;1308;92240
Audi;Q3;18990;2023;33481;Diesel;351507;74100
Audi;Q3;52976;2023;12517;essence;351507;62210
Renault;Clio;43790;2023;18001;essence;145;47000
Audi;Q2;17420;2023;16299;essence;351507;44700
Citroën;Grand C4 SpaceTourer;19980;2022;40284;hybride;1308;37100
Peugeot;3008;17890;2021;33000;essence;161656;92240
Peugeot;2008;16990;2022;51755;essence;1308;14100
Peugeot;2008;16890;2024;10910;essence;1308;22100
Peugeot;2008;22990;2022;31857;essence;1308;50300
Peugeot;2008;39900;2025;5000;essence;1308;31200
Volkswagen;T-Roc Cabriolet;24490;2022;24295;essence;1521507;56000
Peugeot;e-208;29290;2022;7193;essence;208136;67230
Peugeot;2008;22990;2022;31857;essence;1308;50300
Peugeot;2008;39900;2025;5000;essence;1308;31200
Volkswagen;T-Roc Cabriolet;24490;2022;24295;essence;1521507;56000
Peugeot;e-208;29290;2022;7193;essence;208136;67230
Peugeot;3008;20790;2020;85295;essence;2258;78180
Peugeot;308;19590;2024;12937;Diesel;1308;69200
Peugeot;3008;25900;2020;34100;essence;2258;69200
Peugeot;e-208;32990;2024;15000;essence;208136;68110
Peugeot;2008;21850;2024;8826;essence;121308;67800
Renault;Arkana;51900;2025;10;Diesel;145;47300
Volkswagen;Golf;17490;2023;11244;essence;202007;06250
Volkswagen;T-Roc;35390;2021;109477;hybride;15150;45000
Peugeot;3008;19980;2021;119037;Diesel;1308;31200
Mercedes-Benz;Classe A;26990;2023;23456;hybride;1801367;33700
Citroën;C3;34990;2024;16732;essence;1106;44700
Volkswagen;T-Roc;54780;2024;8922;essence;151507;59190
Renault;Clio;26910;2025;100;hybride;14525;31200
Volkswagen;T-Roc;33990;2022;48050;essence;151507;01170
Peugeot;e-208;19990;2025;9500;Diesel;208136;59190
Volkswagen;Polo;54990;2023;34393;essence;10957;73290
Peugeot;3008;23990;2021;48199;essence;1308;22000
Volkswagen;Golf;44990;2024;29973;essence;151307;11000
Mercedes-Benz;Classe A;16290;2020;60260;essence;1801168;41260
Peugeot;2008;23290;2019;84847;essence;121308;67800
Mercedes-Benz;GLA;30290;2020;30825;essence;2002477;57180
Audi;Q2;25900;2021;40356;essence;351507;35510
Mercedes-Benz;Classe A;17550;2021;57000;Diesel;1801167;15000
Citroën;C3;27990;2023;35789;essence;1106;26000
Renault;Arkana;29987;2024;12411;hybride;14523;13120
Peugeot;2008;22980;2022;112737;Diesel;1308;50110
Volkswagen;Golf;19990;2023;21308;essence;151307;54520
Dacia;Spring;26989;2020;49801;essence;;13008
Renault;Arkana;38990;2024;9500;essence;1452;76000
Peugeot;3008;26490;2023;10;essence;1808;59750
Peugeot;e-208;9990;2021;50000;hybride;50136;Bonne affaire
Volkswagen;Polo;36990;2020;49340;essence;101107;83100
Peugeot;3008;18990;2020;45321;Diesel;43008;38170
Peugeot;e-208;24990;2024;6900;Diesel;50136;Super affaire
Peugeot;e-2008;16990;2021;40611;essence;2008136100;69120
Peugeot;e-208;47500;2024;963;essence;20850136;26000
Renault;Megane;92900;2024;28408;Diesel;115;26200
Peugeot;208;47479;2025;6000;essence;1008;50110
Peugeot;e-208;42790;2025;8000;essence;208136;Bonne affaire
Mercedes-Benz;GLC;35366;2024;30259;essence;40094;62400
Volkswagen;T-Roc Cabriolet;40900;2022;40762;Diesel;1521507;13010
Mercedes-Benz;GLA;35398;2024;10562;essence;250;74100
Volkswagen;Tiguan;41900;2024;18335;essence;201507;57070
Mercedes-Benz;GLA;46660;2020;50833;essence;250;11000
Peugeot;2008;20989;2020;34000;essence;1213087;67700
Volkswagen;Tiguan;18990;2024;10775;essence;142456;44400
Peugeot;2008;41790;2024;9500;Diesel;121106;69140
Peugeot;2008;26000;2021;40213;essence;121558;57100
Volkswagen;Golf;34490;2023;28208;essence;1521507;62210
Volkswagen;Golf;31990;2020;2500;Diesel;2015071;11000
Audi;Q3;44990;2024;20254;essence;351507;38130
Citroën;C3;19490;2025;7000;essence;113;44600
Peugeot;e-208;42490;2021;52867;essence;50136;13920
Mercedes-Benz;Classe A;38880;2024;12196;essence;1801770;68000
Mercedes-Benz;GLA;33989;2022;31628;hybride;2001637;61000
Renault;Arkana;21990;2021;25630;essence;14021;91200
Volkswagen;Golf;38790;2020;47611;essence;101107;59640
Mercedes-Benz;GLA;21590;2022;45579;essence;2508;73290
Peugeot;3008;40990;2021;45614;essence;2258;69400
Audi;A3;20000;2024;2326;essence;351507;59552
Audi;A3;26390;2025;7000;Diesel;351507;57740
Dacia;Duster;26990;2022;30916;essence;15042;06150
Volkswagen;Golf;15400;2025;5000;Diesel;151507;59650
Audi;A3;55990;2021;32990;hybride;351507;62210
Peugeot;308;17990;2025;10000;essence;12130638;67800
Peugeot;e-208;23590;2024;761;essence;208136;62100
Audi;Q3;49376;2024;20300;Diesel;351507;62700
Mercedes-Benz;Classe A;42680;2025;9900;Diesel;2001508;44700
Peugeot;e-308;34990;2023;24589;essence;54156;89100
Peugeot;3008;40000;2025;5000;essence;121308;76600
Volkswagen;T-Roc;16990;2023;17243;essence;1521507;78711
Audi;Q2;24890;2024;19043;Diesel;301167;54520
Renault;Arkana;47500;2023;50483;essence;14021;77120
Peugeot;2008;34590;2021;57406;essence;1308;31200
Peugeot;208;41687;2024;14603;Diesel;1006;49000
Peugeot;308;34980;2024;38117;essence;1308;80330
Peugeot;3008;14480;2021;64262;essence;1308;66000
Audi;Q3;76990;2022;41049;essence;452456;54520
Peugeot;3008;15990;2022;60819;essence;1808;69200
Peugeot;208;46990;2021;40412;essence;1008;69200
Volkswagen;T-Roc Cabriolet;19990;2025;5000;Diesel;1521507;78240
Renault;Clio;24980;2025;3500;essence;14021;03100
Peugeot;3008;79900;2024;17506;Diesel;2258;34170
Renault;Megane;55990;2019;71500;essence;140;45770
Peugeot;208;22290;2022;72295;Diesel;1008;91300
Volkswagen;T-Roc;24989;2022;102225;Diesel;2015074;31000
Mercedes-Benz;GLA;43900;2024;21819;essence;250;67590
Volkswagen;Golf;17990;2024;8508;essence;151307;35510
Peugeot;e-208;33990;2020;24676;essence;20850136;95220
Volkswagen;Polo;21667;2024;18456;essence;10957;57740
Toyota;Yaris Cross;20490;2023;17101;essence;1162;31600
Renault;Captur;16480;2020;103597;Diesel;14521;91310
Peugeot;2008;43990;2021;62811;Diesel;121308;59220
Renault;Captur;28900;2022;58532;Diesel;14521;84300
Peugeot;208;18999;2023;6065;essence;121308;62218
Peugeot;208;23990;2023;24000;essence;1008;56000
Peugeot;e-208;18490;2020;47473;essence;20850136;06800
Renault;Arkana;33790;2020;51065;essence;16022;59230
Audi;A3;17790;2024;16190;essence;351507;80136
Peugeot;3008;17490;2019;44306;essence;1308;91940
Peugeot;208;48890;2021;18996;essence;121008;68110
Peugeot;308 SW;19990;2021;15816;essence;1808;33700
Mercedes-Benz;Classe A;26989;2019;97366;essence;200;68390
Audi;Q2;39490;2024;1000;essence;351507;59650
Renault;Megane;24500;2024;10418;Diesel;115;31100
Audi;A3;39990;2025;7000;Diesel;351507;59190
Peugeot;e-2008;18490;2023;18900;essence;136;Super affaire
Renault;Captur;37475;2024;8804;essence;160;22000
Renault;Megane E Tech;46490;2021;55401;essence;220225;75014
Audi;Q2;61490;2023;15950;essence;351507;92000
Peugeot;3008;18790;2020;66197;essence;43008;67800
Peugeot;2008;23990;2020;56022;essence;20081308;95100
Renault;Captur;21990;2024;2734;essence;160;31400
Volkswagen;Polo;39450;2021;76819;Diesel;101167;69200
Renault;Megane E Tech;23890;2022;32649;essence;60130;85000
Mercedes-Benz;Classe A;29900;2025;9900;Diesel;2008;05000
Mercedes-Benz;Classe A;33790;2023;16755;essence;2502;57180
Mercedes-Benz;Classe A;27500;2022;43461;essence;2001508;18230
Renault;Megane E Tech;35290;2019;48360;essence;60220;21400
Peugeot;3008;57480;2021;60990;essence;2258;59300
Audi;Q3;14890;2024;6139;Diesel;351507;59640
Renault;Arkana;34990;2023;14700;essence;16023;91940
Peugeot;3008;30790;2025;6000;Diesel;1308;59160
Mercedes-Benz;Classe A;10490;2023;31335;essence;2502247;67500
Dacia;Spring;41990;2023;24013;essence;;Bonne affaire
Peugeot;3008;16670;2020;45873;essence;151308;91150
Volkswagen;Tiguan;35490;2024;6000;essence;151507;28630
Peugeot;2008;39990;2020;36281;Diesel;1308;34420
Audi;Q3;90940;2025;7500;essence;351507;67800
Peugeot;3008;47900;2020;55909;essence;43008;62200
Peugeot;3008;43900;2025;7000;essence;43008;56880
